nodes,e1_1,e1_2,e1_3,e1_4,e2_1
techs,demand_power,demand_power,demand_power,demand_power,demand_power
2023-02-14T10:00:00,5.175,5.175,5.175,5.175,12.412
2023-02-14T11:00:00,4.0495,4.0495,4.0495,4.0495,9.97
2023-02-14T12:00:00,3.731,3.731,3.731,3.731,8.997
2023-02-14T13:00:00,3.4985,3.4985,3.4985,3.4985,8.156
2023-02-14T14:00:00,3.326,3.326,3.326,3.326,8.364
2023-02-14T15:00:00,3.8205,3.8205,3.8205,3.8205,9.424
2023-02-14T16:00:00,5.619,5.619,5.619,5.619,12.705
2023-02-14T17:00:00,10.763,10.763,10.763,10.763,18.699
2023-02-14T18:00:00,14.074,14.074,14.074,14.074,22.984
2023-02-14T19:00:00,13.0265,13.0265,13.0265,13.0265,22.58
2023-02-14T20:00:00,11.9665,11.9665,11.9665,11.9665,20.832
2023-02-14T21:00:00,10.934,10.934,10.934,10.934,18.878
2023-02-14T22:00:00,9.7305,9.7305,9.7305,9.7305,17.341
2023-02-14T23:00:00,8.6455,8.6455,8.6455,8.6455,15.433
2023-02-15T00:00:00,7.0615,7.0615,7.0615,7.0615,14.295
2023-02-15T01:00:00,5.9025,5.9025,5.9025,5.9025,12.938
2023-02-15T02:00:00,5.3085,5.3085,5.3085,5.3085,12.63
2023-02-15T03:00:00,4.994,4.994,4.994,4.994,12.282
2023-02-15T04:00:00,4.8545,4.8545,4.8545,4.8545,12.529
2023-02-15T05:00:00,4.9635,4.9635,4.9635,4.9635,13.519
2023-02-15T06:00:00,5.8325,5.8325,5.8325,5.8325,15.972
2023-02-15T07:00:00,7.4955,7.4955,7.4955,7.4955,19.784
2023-02-15T08:00:00,8.0735,8.0735,8.0735,8.0735,19.757
2023-02-15T09:00:00,6.587,6.587,6.587,6.587,15.53
2023-02-15T10:00:00,5.15,5.15,5.15,5.15,11.585
2023-02-15T11:00:00,4.18,4.18,4.18,4.18,9.784
2023-02-15T12:00:00,3.9485,3.9485,3.9485,3.9485,8.518
2023-02-15T13:00:00,3.5815,3.5815,3.5815,3.5815,7.504
2023-02-15T14:00:00,3.528,3.528,3.528,3.528,7.823
2023-02-15T15:00:00,4.019,4.019,4.019,4.019,9.003
2023-02-15T16:00:00,5.448,5.448,5.448,5.448,11.373
2023-02-15T17:00:00,10.6305,10.6305,10.6305,10.6305,17.652
2023-02-15T18:00:00,13.936,13.936,13.936,13.936,22.563
2023-02-15T19:00:00,13.0825,13.0825,13.0825,13.0825,22.455
2023-02-15T20:00:00,12.1255,12.1255,12.1255,12.1255,20.76
2023-02-15T21:00:00,11.0215,11.0215,11.0215,11.0215,19.103
2023-02-15T22:00:00,9.9735,9.9735,9.9735,9.9735,17.408
2023-02-15T23:00:00,8.6515,8.6515,8.6515,8.6515,15.574
2023-02-16T00:00:00,7.014,7.014,7.014,7.014,13.988
2023-02-16T01:00:00,5.6675,5.6675,5.6675,5.6675,12.963
2023-02-16T02:00:00,5.115,5.115,5.115,5.115,12.32
2023-02-16T03:00:00,4.933,4.933,4.933,4.933,12.252
2023-02-16T04:00:00,4.86,4.86,4.86,4.86,12.485
2023-02-16T05:00:00,5.0195,5.0195,5.0195,5.0195,13.389
2023-02-16T06:00:00,5.8815,5.8815,5.8815,5.8815,15.917
2023-02-16T07:00:00,7.401,7.401,7.401,7.401,19.539
2023-02-16T08:00:00,8.028,8.028,8.028,8.028,19.638
2023-02-16T09:00:00,6.7295,6.7295,6.7295,6.7295,16.044
2023-02-16T10:00:00,5.41,5.41,5.41,5.41,12.755
2023-02-16T11:00:00,4.5095,4.5095,4.5095,4.5095,10.785
2023-02-16T12:00:00,4.1155,4.1155,4.1155,4.1155,9.529
2023-02-16T13:00:00,3.6815,3.6815,3.6815,3.6815,8.302
2023-02-16T14:00:00,3.913,3.913,3.913,3.913,9.032
2023-02-16T15:00:00,4.8535,4.8535,4.8535,4.8535,10.807
2023-02-16T16:00:00,6.654,6.654,6.654,6.654,14.046
2023-02-16T17:00:00,10.9145,10.9145,10.9145,10.9145,19.749
2023-02-16T18:00:00,13.466,13.466,13.466,13.466,22.398
2023-02-16T19:00:00,12.6425,12.6425,12.6425,12.6425,22.181
2023-02-16T20:00:00,11.79,11.79,11.79,11.79,20.55
2023-02-16T21:00:00,10.861,10.861,10.861,10.861,18.988
2023-02-16T22:00:00,9.82,9.82,9.82,9.82,17.138
2023-02-16T23:00:00,8.6865,8.6865,8.6865,8.6865,15.57
2023-02-17T00:00:00,7.364,7.364,7.364,7.364,15.17
2023-02-17T01:00:00,5.7705,5.7705,5.7705,5.7705,14.309
2023-02-17T02:00:00,5.312,5.312,5.312,5.312,13.919
2023-02-17T03:00:00,5.079,5.079,5.079,5.079,13.565
2023-02-17T04:00:00,5.1015,5.1015,5.1015,5.1015,13.673
2023-02-17T05:00:00,5.0635,5.0635,5.0635,5.0635,14.797
2023-02-17T06:00:00,5.823,5.823,5.823,5.823,17.089
2023-02-17T07:00:00,6.992,6.992,6.992,6.992,20.603
2023-02-17T08:00:00,7.4565,7.4565,7.4565,7.4565,20.102
2023-02-17T09:00:00,6.094,6.094,6.094,6.094,14.82
2023-02-17T10:00:00,4.446,4.446,4.446,4.446,10.284
2023-02-17T11:00:00,3.4735,3.4735,3.4735,3.4735,7.978
2023-02-17T12:00:00,3.2605,3.2605,3.2605,3.2605,7.698
2023-02-17T13:00:00,3.37,3.37,3.37,3.37,7.771
2023-02-17T14:00:00,3.704,3.704,3.704,3.704,8.182
2023-02-17T15:00:00,4.064,4.064,4.064,4.064,9.454
2023-02-17T16:00:00,5.777,5.777,5.777,5.777,12.365
2023-02-17T17:00:00,10.7435,10.7435,10.7435,10.7435,18.187
2023-02-17T18:00:00,14.2395,14.2395,14.2395,14.2395,22.354
2023-02-17T19:00:00,13.02,13.02,13.02,13.02,22.198
2023-02-17T20:00:00,12.0635,12.0635,12.0635,12.0635,20.67
2023-02-17T21:00:00,10.896,10.896,10.896,10.896,19.242
2023-02-17T22:00:00,9.691,9.691,9.691,9.691,17.289
2023-02-17T23:00:00,8.6845,8.6845,8.6845,8.6845,15.835
2023-02-18T00:00:00,7.16,7.16,7.16,7.16,14.267
2023-02-18T01:00:00,5.8785,5.8785,5.8785,5.8785,13.111
2023-02-18T02:00:00,5.237,5.237,5.237,5.237,12.853
2023-02-18T03:00:00,4.947,4.947,4.947,4.947,12.712
2023-02-18T04:00:00,4.7785,4.7785,4.7785,4.7785,12.719
2023-02-18T05:00:00,4.8415,4.8415,4.8415,4.8415,13.81
2023-02-18T06:00:00,5.211,5.211,5.211,5.211,15.582
2023-02-18T07:00:00,6.301,6.301,6.301,6.301,18.388
2023-02-18T08:00:00,7.2935,7.2935,7.2935,7.2935,16.985
2023-02-18T09:00:00,6.3275,6.3275,6.3275,6.3275,12.176
2023-02-18T10:00:00,4.868,4.868,4.868,4.868,8.413
2023-02-18T11:00:00,4.0225,4.0225,4.0225,4.0225,6.294
2023-02-18T12:00:00,3.815,3.815,3.815,3.815,5.629
2023-02-18T13:00:00,3.486,3.486,3.486,3.486,5.227
2023-02-18T14:00:00,3.476,3.476,3.476,3.476,5.477
2023-02-18T15:00:00,3.77,3.77,3.77,3.77,6.271
2023-02-18T16:00:00,5.3005,5.3005,5.3005,5.3005,8.763
2023-02-18T17:00:00,9.489,9.489,9.489,9.489,14.863
2023-02-18T18:00:00,13.383,13.383,13.383,13.383,20.884
2023-02-18T19:00:00,12.8615,12.8615,12.8615,12.8615,20.716
2023-02-18T20:00:00,11.747,11.747,11.747,11.747,19.029
2023-02-18T21:00:00,10.42,10.42,10.42,10.42,17.494
2023-02-18T22:00:00,9.3615,9.3615,9.3615,9.3615,16.101
2023-02-18T23:00:00,8.373,8.373,8.373,8.373,14.824
2023-02-19T00:00:00,6.954,6.954,6.954,6.954,14.098
2023-02-19T01:00:00,5.6735,5.6735,5.6735,5.6735,13.177
2023-02-19T02:00:00,5.114,5.114,5.114,5.114,12.534
2023-02-19T03:00:00,4.853,4.853,4.853,4.853,12.225
2023-02-19T04:00:00,4.779,4.779,4.779,4.779,12.423
2023-02-19T05:00:00,4.777,4.777,4.777,4.777,13.107
2023-02-19T06:00:00,5.1875,5.1875,5.1875,5.1875,14.935
2023-02-19T07:00:00,5.9735,5.9735,5.9735,5.9735,17.212
2023-02-19T08:00:00,6.6925,6.6925,6.6925,6.6925,15.294
2023-02-19T09:00:00,6.233,6.233,6.233,6.233,11.348
2023-02-19T10:00:00,5.5815,5.5815,5.5815,5.5815,8.483
2023-02-19T11:00:00,4.626,4.626,4.626,4.626,6.907
2023-02-19T12:00:00,4.23,4.23,4.23,4.23,6.072
2023-02-19T13:00:00,4.0965,4.0965,4.0965,4.0965,5.91
2023-02-19T14:00:00,3.833,3.833,3.833,3.833,6.007
2023-02-19T15:00:00,3.978,3.978,3.978,3.978,6.398
2023-02-19T16:00:00,4.9955,4.9955,4.9955,4.9955,8.317
2023-02-19T17:00:00,9.0095,9.0095,9.0095,9.0095,13.785
2023-02-19T18:00:00,12.8165,12.8165,12.8165,12.8165,19.726
2023-02-19T19:00:00,12.6075,12.6075,12.6075,12.6075,20.177
2023-02-19T20:00:00,11.8165,11.8165,11.8165,11.8165,18.808
2023-02-19T21:00:00,10.51,10.51,10.51,10.51,17.216
2023-02-19T22:00:00,9.369,9.369,9.369,9.369,15.814
2023-02-19T23:00:00,7.8385,7.8385,7.8385,7.8385,14.048
2023-02-20T00:00:00,6.2585,6.2585,6.2585,6.2585,12.469
2023-02-20T01:00:00,5.126,5.126,5.126,5.126,11.487
2023-02-20T02:00:00,4.6785,4.6785,4.6785,4.6785,11.418
2023-02-20T03:00:00,4.605,4.605,4.605,4.605,11.316
2023-02-20T04:00:00,4.534,4.534,4.534,4.534,11.419
2023-02-20T05:00:00,4.7745,4.7745,4.7745,4.7745,12.411
2023-02-20T06:00:00,5.639,5.639,5.639,5.639,15.269
2023-02-20T07:00:00,7.047,7.047,7.047,7.047,18.666
2023-02-20T08:00:00,7.388,7.388,7.388,7.388,17.967
2023-02-20T09:00:00,6.0955,6.0955,6.0955,6.0955,13.195
2023-02-20T10:00:00,4.843,4.843,4.843,4.843,9.593
2023-02-20T11:00:00,4.196,4.196,4.196,4.196,8.344
2023-02-20T12:00:00,4.439,4.439,4.439,4.439,8.143
2023-02-20T13:00:00,4.0515,4.0515,4.0515,4.0515,7.824
2023-02-20T14:00:00,3.9635,3.9635,3.9635,3.9635,7.977
2023-02-20T15:00:00,4.236,4.236,4.236,4.236,8.45
2023-02-20T16:00:00,5.443,5.443,5.443,5.443,10.464
2023-02-20T17:00:00,9.9655,9.9655,9.9655,9.9655,15.841
2023-02-20T18:00:00,13.0375,13.0375,13.0375,13.0375,20.846
2023-02-20T19:00:00,12.34,12.34,12.34,12.34,20.747
2023-02-20T20:00:00,11.4845,11.4845,11.4845,11.4845,18.781
2023-02-20T21:00:00,10.3545,10.3545,10.3545,10.3545,16.986
2023-02-20T22:00:00,9.114,9.114,9.114,9.114,15.24
2023-02-20T23:00:00,7.7745,7.7745,7.7745,7.7745,13.435
2023-02-21T00:00:00,6.322,6.322,6.322,6.322,12.53
2023-02-21T01:00:00,5.226,5.226,5.226,5.226,11.616
2023-02-21T02:00:00,4.816,4.816,4.816,4.816,11.065
2023-02-21T03:00:00,4.571,4.571,4.571,4.571,10.932
2023-02-21T04:00:00,4.4095,4.4095,4.4095,4.4095,11.088
2023-02-21T05:00:00,4.5865,4.5865,4.5865,4.5865,12.153
2023-02-21T06:00:00,5.491,5.491,5.491,5.491,14.718
2023-02-21T07:00:00,6.846,6.846,6.846,6.846,18.094
2023-02-21T08:00:00,6.8305,6.8305,6.8305,6.8305,16.975
2023-02-21T09:00:00,4.8,4.8,4.8,4.8,11.572
2023-02-21T10:00:00,3.439,3.439,3.439,3.439,7.798
2023-02-21T11:00:00,2.668,2.668,2.668,2.668,6.03
2023-02-21T12:00:00,2.559,2.559,2.559,2.559,5.527
2023-02-21T13:00:00,2.372,2.372,2.372,2.372,5.242
2023-02-21T14:00:00,2.3785,2.3785,2.3785,2.3785,5.683
2023-02-21T15:00:00,2.7975,2.7975,2.7975,2.7975,6.513
2023-02-21T16:00:00,4.3595,4.3595,4.3595,4.3595,9.334
2023-02-21T17:00:00,9.1525,9.1525,9.1525,9.1525,15.191
2023-02-21T18:00:00,12.7765,12.7765,12.7765,12.7765,20.541
2023-02-21T19:00:00,12.1665,12.1665,12.1665,12.1665,20.993
2023-02-21T20:00:00,11.304,11.304,11.304,11.304,19.243
2023-02-21T21:00:00,10.1675,10.1675,10.1675,10.1675,17.324
2023-02-21T22:00:00,9.156,9.156,9.156,9.156,15.694
2023-02-21T23:00:00,8.009,8.009,8.009,8.009,13.987
2023-02-22T00:00:00,6.3965,6.3965,6.3965,6.3965,12.869
2023-02-22T01:00:00,5.365,5.365,5.365,5.365,11.469
2023-02-22T02:00:00,4.8025,4.8025,4.8025,4.8025,11.192
2023-02-22T03:00:00,4.489,4.489,4.489,4.489,10.822
2023-02-22T04:00:00,4.395,4.395,4.395,4.395,11.003
2023-02-22T05:00:00,4.586,4.586,4.586,4.586,12.188
2023-02-22T06:00:00,5.3755,5.3755,5.3755,5.3755,14.526
2023-02-22T07:00:00,6.843,6.843,6.843,6.843,18.172
2023-02-22T08:00:00,6.8265,6.8265,6.8265,6.8265,16.794
2023-02-22T09:00:00,5.0145,5.0145,5.0145,5.0145,11.83
2023-02-22T10:00:00,3.7725,3.7725,3.7725,3.7725,7.804
2023-02-22T11:00:00,2.9275,2.9275,2.9275,2.9275,6.196
2023-02-22T12:00:00,2.875,2.875,2.875,2.875,5.535
2023-02-22T13:00:00,2.5275,2.5275,2.5275,2.5275,4.996
2023-02-22T14:00:00,2.501,2.501,2.501,2.501,5.292
2023-02-22T15:00:00,2.982,2.982,2.982,2.982,6.273
2023-02-22T16:00:00,4.336,4.336,4.336,4.336,8.549
2023-02-22T17:00:00,9.138,9.138,9.138,9.138,14.47
2023-02-22T18:00:00,12.627,12.627,12.627,12.627,20.375
2023-02-22T19:00:00,12.243,12.243,12.243,12.243,20.851
2023-02-22T20:00:00,11.398,11.398,11.398,11.398,19.195
2023-02-22T21:00:00,10.3495,10.3495,10.3495,10.3495,17.373
2023-02-22T22:00:00,9.327,9.327,9.327,9.327,15.877
2023-02-22T23:00:00,8.021,8.021,8.021,8.021,14.016
2023-02-23T00:00:00,6.6365,6.6365,6.6365,6.6365,12.745
2023-02-23T01:00:00,5.473,5.473,5.473,5.473,11.649
2023-02-23T02:00:00,4.9435,4.9435,4.9435,4.9435,11.09
2023-02-23T03:00:00,4.7175,4.7175,4.7175,4.7175,10.798
2023-02-23T04:00:00,4.511,4.511,4.511,4.511,11.054
2023-02-23T05:00:00,4.6575,4.6575,4.6575,4.6575,11.889
2023-02-23T06:00:00,5.4505,5.4505,5.4505,5.4505,14.491
2023-02-23T07:00:00,6.844,6.844,6.844,6.844,18.046
2023-02-23T08:00:00,7.1425,7.1425,7.1425,7.1425,17.451
2023-02-23T09:00:00,5.7135,5.7135,5.7135,5.7135,13.577
2023-02-23T10:00:00,4.47,4.47,4.47,4.47,10.562
2023-02-23T11:00:00,3.717,3.717,3.717,3.717,8.664
2023-02-23T12:00:00,3.433,3.433,3.433,3.433,7.939
2023-02-23T13:00:00,3.3405,3.3405,3.3405,3.3405,7.478
2023-02-23T14:00:00,3.8395,3.8395,3.8395,3.8395,8.537
2023-02-23T15:00:00,4.8945,4.8945,4.8945,4.8945,10.364
2023-02-23T16:00:00,6.536,6.536,6.536,6.536,13.246
2023-02-23T17:00:00,10.4915,10.4915,10.4915,10.4915,18.326
2023-02-23T18:00:00,12.956,12.956,12.956,12.956,21.137
2023-02-23T19:00:00,12.136,12.136,12.136,12.136,21.173
2023-02-23T20:00:00,11.3755,11.3755,11.3755,11.3755,19.502
2023-02-23T21:00:00,10.396,10.396,10.396,10.396,17.935
2023-02-23T22:00:00,9.4955,9.4955,9.4955,9.4955,16.167
2023-02-23T23:00:00,8.427,8.427,8.427,8.427,14.546
2023-02-24T00:00:00,7.0145,7.0145,7.0145,7.0145,13.643
2023-02-24T01:00:00,5.36,5.36,5.36,5.36,12.58
2023-02-24T02:00:00,4.9625,4.9625,4.9625,4.9625,12.071
2023-02-24T03:00:00,4.786,4.786,4.786,4.786,11.637
2023-02-24T04:00:00,4.7695,4.7695,4.7695,4.7695,11.737
2023-02-24T05:00:00,4.6975,4.6975,4.6975,4.6975,12.971
2023-02-24T06:00:00,5.4415,5.4415,5.4415,5.4415,15.472
2023-02-24T07:00:00,6.4315,6.4315,6.4315,6.4315,19.077
2023-02-24T08:00:00,6.4215,6.4215,6.4215,6.4215,16.797
2023-02-24T09:00:00,4.8755,4.8755,4.8755,4.8755,10.622
2023-02-24T10:00:00,3.483,3.483,3.483,3.483,6.759
2023-02-24T11:00:00,2.6585,2.6585,2.6585,2.6585,4.976
2023-02-24T12:00:00,2.5865,2.5865,2.5865,2.5865,5.049
2023-02-24T13:00:00,2.832,2.832,2.832,2.832,5.452
2023-02-24T14:00:00,3.3105,3.3105,3.3105,3.3105,6.54
2023-02-24T15:00:00,4.1185,4.1185,4.1185,4.1185,8.124
2023-02-24T16:00:00,5.7055,5.7055,5.7055,5.7055,10.961
2023-02-24T17:00:00,9.98,9.98,9.98,9.98,16.021
2023-02-24T18:00:00,13.3775,13.3775,13.3775,13.3775,20.456
2023-02-24T19:00:00,12.4805,12.4805,12.4805,12.4805,20.612
2023-02-24T20:00:00,11.507,11.507,11.507,11.507,18.871
2023-02-24T21:00:00,10.363,10.363,10.363,10.363,17.403
2023-02-24T22:00:00,9.246,9.246,9.246,9.246,15.662
2023-02-24T23:00:00,8.335,8.335,8.335,8.335,14.361
2023-02-25T00:00:00,6.8325,6.8325,6.8325,6.8325,13.067
2023-02-25T01:00:00,5.6785,5.6785,5.6785,5.6785,11.938
2023-02-25T02:00:00,4.96,4.96,4.96,4.96,11.715
2023-02-25T03:00:00,4.673,4.673,4.673,4.673,11.484
2023-02-25T04:00:00,4.394,4.394,4.394,4.394,11.373
2023-02-25T05:00:00,4.4175,4.4175,4.4175,4.4175,12.316
2023-02-25T06:00:00,4.746,4.746,4.746,4.746,14.1
2023-02-25T07:00:00,5.842,5.842,5.842,5.842,16.982
2023-02-25T08:00:00,6.854,6.854,6.854,6.854,15.263
2023-02-25T09:00:00,5.969,5.969,5.969,5.969,10.754
2023-02-25T10:00:00,4.7915,4.7915,4.7915,4.7915,7.49
2023-02-25T11:00:00,4.154,4.154,4.154,4.154,5.534
2023-02-25T12:00:00,3.988,3.988,3.988,3.988,5.034
2023-02-25T13:00:00,3.819,3.819,3.819,3.819,5.092
2023-02-25T14:00:00,3.897,3.897,3.897,3.897,5.596
2023-02-25T15:00:00,4.0525,4.0525,4.0525,4.0525,5.821
2023-02-25T16:00:00,5.1795,5.1795,5.1795,5.1795,7.406
2023-02-25T17:00:00,8.834,8.834,8.834,8.834,12.681
2023-02-25T18:00:00,12.8395,12.8395,12.8395,12.8395,19.218
2023-02-25T19:00:00,12.4945,12.4945,12.4945,12.4945,19.717
2023-02-25T20:00:00,11.4585,11.4585,11.4585,11.4585,18.13
2023-02-25T21:00:00,10.3165,10.3165,10.3165,10.3165,16.658
2023-02-25T22:00:00,9.35,9.35,9.35,9.35,15.275
2023-02-25T23:00:00,8.1825,8.1825,8.1825,8.1825,14.159
2023-02-26T00:00:00,6.656,6.656,6.656,6.656,12.949
2023-02-26T01:00:00,5.4275,5.4275,5.4275,5.4275,11.763
2023-02-26T02:00:00,4.786,4.786,4.786,4.786,11.277
2023-02-26T03:00:00,4.571,4.571,4.571,4.571,11.026
2023-02-26T04:00:00,4.5285,4.5285,4.5285,4.5285,11.127
2023-02-26T05:00:00,4.579,4.579,4.579,4.579,11.79
2023-02-26T06:00:00,4.9125,4.9125,4.9125,4.9125,13.608
2023-02-26T07:00:00,5.628,5.628,5.628,5.628,15.549
2023-02-26T08:00:00,6.3145,6.3145,6.3145,6.3145,13.56
2023-02-26T09:00:00,6.0215,6.0215,6.0215,6.0215,10.245
2023-02-26T10:00:00,5.471,5.471,5.471,5.471,8.154
2023-02-26T11:00:00,4.801,4.801,4.801,4.801,6.529
2023-02-26T12:00:00,4.6345,4.6345,4.6345,4.6345,5.772
2023-02-26T13:00:00,4.63,4.63,4.63,4.63,5.897
2023-02-26T14:00:00,4.348,4.348,4.348,4.348,5.727
2023-02-26T15:00:00,4.436,4.436,4.436,4.436,6.227
2023-02-26T16:00:00,5.2625,5.2625,5.2625,5.2625,7.833
2023-02-26T17:00:00,8.799,8.799,8.799,8.799,12.309
2023-02-26T18:00:00,12.643,12.643,12.643,12.643,18.06
2023-02-26T19:00:00,12.6075,12.6075,12.6075,12.6075,18.948
2023-02-26T20:00:00,11.764,11.764,11.764,11.764,17.751
2023-02-26T21:00:00,10.5375,10.5375,10.5375,10.5375,16.487
2023-02-26T22:00:00,9.5065,9.5065,9.5065,9.5065,15.094
2023-02-26T23:00:00,7.8545,7.8545,7.8545,7.8545,13.249
2023-02-27T00:00:00,6.096,6.096,6.096,6.096,11.897
2023-02-27T01:00:00,5.0485,5.0485,5.0485,5.0485,10.943
2023-02-27T02:00:00,4.627,4.627,4.627,4.627,10.821
2023-02-27T03:00:00,4.4485,4.4485,4.4485,4.4485,10.732
2023-02-27T04:00:00,4.3945,4.3945,4.3945,4.3945,10.756
2023-02-27T05:00:00,4.6735,4.6735,4.6735,4.6735,11.863
2023-02-27T06:00:00,5.4875,5.4875,5.4875,5.4875,14.63
2023-02-27T07:00:00,6.9625,6.9625,6.9625,6.9625,17.829
2023-02-27T08:00:00,7.127,7.127,7.127,7.127,17.004
2023-02-27T09:00:00,6.0965,6.0965,6.0965,6.0965,13.165
2023-02-27T10:00:00,4.8245,4.8245,4.8245,4.8245,10.141
2023-02-27T11:00:00,4.0075,4.0075,4.0075,4.0075,8.332
2023-02-27T12:00:00,3.8795,3.8795,3.8795,3.8795,7.147
2023-02-27T13:00:00,3.3825,3.3825,3.3825,3.3825,6.528
2023-02-27T14:00:00,3.328,3.328,3.328,3.328,6.679
2023-02-27T15:00:00,3.593,3.593,3.593,3.593,7.157
2023-02-27T16:00:00,4.7155,4.7155,4.7155,4.7155,8.88
2023-02-27T17:00:00,9.1075,9.1075,9.1075,9.1075,13.777
2023-02-27T18:00:00,12.6495,12.6495,12.6495,12.6495,19.323
2023-02-27T19:00:00,12.4675,12.4675,12.4675,12.4675,20.085
2023-02-27T20:00:00,11.551,11.551,11.551,11.551,18.241
2023-02-27T21:00:00,10.4275,10.4275,10.4275,10.4275,16.816
2023-02-27T22:00:00,9.288,9.288,9.288,9.288,15.148
2023-02-27T23:00:00,7.826,7.826,7.826,7.826,13.364
2023-02-28T00:00:00,6.3765,6.3765,6.3765,6.3765,12.399
2023-02-28T01:00:00,5.178,5.178,5.178,5.178,11.497
2023-02-28T02:00:00,4.709,4.709,4.709,4.709,11.045
2023-02-28T03:00:00,4.5305,4.5305,4.5305,4.5305,10.902
2023-02-28T04:00:00,4.447,4.447,4.447,4.447,11.067
2023-02-28T05:00:00,4.6605,4.6605,4.6605,4.6605,11.977
2023-02-28T06:00:00,5.613,5.613,5.613,5.613,14.571
2023-02-28T07:00:00,6.8705,6.8705,6.8705,6.8705,17.75
2023-02-28T08:00:00,6.179,6.179,6.179,6.179,15.195
2023-02-28T09:00:00,4.158,4.158,4.158,4.158,9.626
2023-02-28T10:00:00,2.86,2.86,2.86,2.86,5.834
2023-02-28T11:00:00,2.088,2.088,2.088,2.088,4.349
2023-02-28T12:00:00,2.011,2.011,2.011,2.011,3.851
2023-02-28T13:00:00,1.8145,1.8145,1.8145,1.8145,3.642
2023-02-28T14:00:00,1.782,1.782,1.782,1.782,3.926
2023-02-28T15:00:00,2.1065,2.1065,2.1065,2.1065,4.692
2023-02-28T16:00:00,3.1695,3.1695,3.1695,3.1695,6.759
2023-02-28T17:00:00,7.64,7.64,7.64,7.64,12.29
2023-02-28T18:00:00,11.9705,11.9705,11.9705,11.9705,18.918
2023-02-28T19:00:00,12.071,12.071,12.071,12.071,20.258
2023-02-28T20:00:00,11.376,11.376,11.376,11.376,18.557
2023-02-28T21:00:00,10.217,10.217,10.217,10.217,16.869
2023-02-28T22:00:00,9.2305,9.2305,9.2305,9.2305,15.188
2023-02-28T23:00:00,7.9575,7.9575,7.9575,7.9575,13.637
2023-03-01T00:00:00,7.1185,7.1185,7.1185,7.1185,13.38
2023-03-01T01:00:00,6.191,6.191,6.191,6.191,12.291
2023-03-01T02:00:00,5.416,5.416,5.416,5.416,11.926
2023-03-01T03:00:00,4.978,4.978,4.978,4.978,11.629
2023-03-01T04:00:00,4.7965,4.7965,4.7965,4.7965,11.496
2023-03-01T05:00:00,4.9375,4.9375,4.9375,4.9375,12.432
2023-03-01T06:00:00,5.6125,5.6125,5.6125,5.6125,14.577
2023-03-01T07:00:00,6.966,6.966,6.966,6.966,18.064
2023-03-01T08:00:00,8.0025,8.0025,8.0025,8.0025,19.77
2023-03-01T09:00:00,8.539,8.539,8.539,8.539,18.758
2023-03-01T10:00:00,7.9785,7.9785,7.9785,7.9785,16.365
2023-03-01T11:00:00,7.2305,7.2305,7.2305,7.2305,14.568
2023-03-01T12:00:00,7.1435,7.1435,7.1435,7.1435,13.273
2023-03-01T13:00:00,6.707,6.707,6.707,6.707,12.917
2023-03-01T14:00:00,6.797,6.797,6.797,6.797,13.463
2023-03-01T15:00:00,7.645,7.645,7.645,7.645,14.937
2023-03-01T16:00:00,9.5445,9.5445,9.5445,9.5445,17.566
2023-03-01T17:00:00,13.575,13.575,13.575,13.575,21.149
2023-03-01T18:00:00,14.7795,14.7795,14.7795,14.7795,23.221
2023-03-01T19:00:00,13.2515,13.2515,13.2515,13.2515,22.044
2023-03-01T20:00:00,12.5835,12.5835,12.5835,12.5835,20.088
2023-03-01T21:00:00,11.437,11.437,11.437,11.437,18.272
2023-03-01T22:00:00,10.1485,10.1485,10.1485,10.1485,16.406
2023-03-01T23:00:00,8.693,8.693,8.693,8.693,14.593
2023-03-02T00:00:00,7.0595,7.0595,7.0595,7.0595,13.583
2023-03-02T01:00:00,5.9545,5.9545,5.9545,5.9545,12.412
2023-03-02T02:00:00,5.319,5.319,5.319,5.319,11.721
2023-03-02T03:00:00,5.043,5.043,5.043,5.043,11.51
2023-03-02T04:00:00,4.867,4.867,4.867,4.867,11.498
2023-03-02T05:00:00,4.8735,4.8735,4.8735,4.8735,12.526
2023-03-02T06:00:00,5.668,5.668,5.668,5.668,15.116
2023-03-02T07:00:00,7.1695,7.1695,7.1695,7.1695,18.736
2023-03-02T08:00:00,8.3385,8.3385,8.3385,8.3385,20.101
2023-03-02T09:00:00,8.215,8.215,8.215,8.215,17.755
2023-03-02T10:00:00,6.896,6.896,6.896,6.896,14.271
2023-03-02T11:00:00,5.8925,5.8925,5.8925,5.8925,12.015
2023-03-02T12:00:00,5.9675,5.9675,5.9675,5.9675,11.048
2023-03-02T13:00:00,5.806,5.806,5.806,5.806,10.688
2023-03-02T14:00:00,5.926,5.926,5.926,5.926,10.976
2023-03-02T15:00:00,6.154,6.154,6.154,6.154,12.047
2023-03-02T16:00:00,7.8225,7.8225,7.8225,7.8225,14.581
2023-03-02T17:00:00,11.7255,11.7255,11.7255,11.7255,19.569
2023-03-02T18:00:00,14.0655,14.0655,14.0655,14.0655,22.246
2023-03-02T19:00:00,12.575,12.575,12.575,12.575,21.132
2023-03-02T20:00:00,11.812,11.812,11.812,11.812,19.229
2023-03-02T21:00:00,10.5265,10.5265,10.5265,10.5265,17.558
2023-03-02T22:00:00,9.52,9.52,9.52,9.52,16.114
2023-03-02T23:00:00,8.588,8.588,8.588,8.588,14.471
