file,battery,battery_central,curtailment,pv,sell_grid_power,solar_power,supply_grid_power,unmet_demand,Cluster
run_wm0p56667_wc0p33333_wt0p1.nc,247.25390962701982,0.010774226252255879,824.4528877273962,1436.1428990193435,361.0088442764592,1199.9890168927775,383.4570790610819,0.0,0
run_wm0p56667_wc0p16667_wt0p26667.nc,241.549240965273,0.003622569888455798,795.757962629072,674.3710131981125,0.0035817276236933737,1199.9927633030811,360.35521941974343,0.0,2
run_wm0p16667_wc0p13333_wt0p7.nc,374.2674771620458,0.003852014063468399,775.3551992397036,950.8479430248353,0.003139760204468867,1199.9976169143026,399.99783370793574,0.0,2
run_wm0p3_wc0p3_wt0p4.nc,333.2653957899728,0.003450033786490929,785.9877186125063,928.1672911716626,0.0018592239609796569,1199.9947242834032,191.7000449432779,0.0,1
run_wm0p06667_wc0p16667_wt0p76667.nc,484.23007912563145,0.032159449305470746,779.9497477040163,1117.5352217669697,0.0007425483279970933,1199.9850110483067,399.9932074608585,0.0,2
run_wm0p36667_wc0p16667_wt0p46667.nc,307.6578748271201,0.0125906468790864,772.7818068230924,881.482679511263,0.012242882804099502,1199.975588180338,191.695489333498,0.0,1
run_wm0p06667_wc0p03333_wt0p9.nc,480.68589272116674,0.010722633173979512,767.2363068255281,1180.3606060342124,0.009996649272813463,1199.9978002955665,399.99648248555224,0.0,2
run_wm0p03333_wc0p8_wt0p16667.nc,664.0791939196794,0.020923853994757824,744.502170051586,1386.7033056580565,0.0004484075872653458,1199.9954581626669,191.8398761903045,0.0,1
run_wm0p03333_wc0p76667_wt0p2.nc,663.3158391314772,0.05417632961121567,740.9510822332186,1386.55651857581,0.0012778159753065673,1199.989616922668,191.84407186228887,0.0,1
run_wm1e-05_wc0p03333_wt0p96667.nc,1635.0885594448196,6.911121479658982,591.8454038167614,1705.8244703579667,4.739108604488622,1199.9950481088933,400.0057249525569,9.634220249756536e-10,3
run_wm0p2_wc0p3_wt0p5.nc,370.58654988045384,0.0067199109989058,761.1069349484176,974.653573323901,0.0002935576812736261,1199.9922462505879,191.8272599097246,0.0,1
run_wm0p76667_wc0p1_wt0p13333.nc,185.32076965136574,0.0026679471419850135,862.9099520618148,1317.1346898650268,361.00239055671955,1199.986668790402,377.806218506036,0.0,0
run_wm0p66667_wc0p3_wt0p03333.nc,217.45363737673608,0.0675835107068278,862.916249816973,1438.748535023637,361.06707842420354,1199.9956499387083,400.05541706029607,0.0,0
run_wm0p06667_wc0p83333_wt0p1.nc,542.4536941466424,0.20192327388533446,750.4113740559416,1225.5721414164275,0.002967052023889654,1199.9820054890984,191.78474574003965,0.0,1
run_wm0p13333_wc0p06667_wt0p8.nc,395.2265649132532,0.006682555314227983,773.3263997601537,975.2025411198933,0.0065998124244868485,1199.9969435734986,399.9960978265987,0.0,2
run_wm0p16667_wc0p33333_wt0p5.nc,374.4032866815564,0.0030029901334749608,771.8142454616984,975.5683408217635,7.526823129985492e-05,1199.9977791228014,191.87622859675045,0.0,1
run_wm0p53333_wc0p46667_wt1e-05.nc,168.61585747498387,132.39641745781122,824.3352416045465,1340.2604192529436,493.3962664488788,1199.9998331910908,428.53570452998446,0.0,0
run_wm1e-05_wc0p43333_wt0p56667.nc,1782.073640918516,0.37877662843609605,543.0592704551522,1687.4481739469243,3.851681547195812,1199.9960395754908,399.99787519007907,6.95469648019573e-10,3
run_wm0p6_wc0p03333_wt0p36667.nc,233.7194786232367,0.007298445290332415,810.1425933058149,653.1841650588575,0.008009848078298085,1199.9853825098114,351.6745614514882,0.0,2
run_wm0p4_wc0p33333_wt0p26667.nc,299.59190927907565,0.000693622248372586,789.4289755113775,777.0775115965421,0.0006680311404191379,1199.9991905965794,191.69877763535632,0.0,1
run_wm0p56667_wc0p13333_wt0p3.nc,241.42258380634732,0.0056891298245805005,806.2350122123829,678.8629565124426,0.005716043445402188,1199.965001367517,360.2002629061698,0.0,2
run_wm0p7_wc0p13333_wt0p16667.nc,204.08073376681193,0.0029392570808707353,862.9096358852171,1257.106662455695,361.00211952209327,1199.9885678223675,398.5890462687348,0.0,0
run_wm0p33333_wc0p53333_wt0p13333.nc,321.2030324902843,0.03194335958814076,785.316612989095,868.0370481898474,80.39438676598849,1199.9783533212144,191.65784005243293,0.0,1
run_wm0p66667_wc0p13333_wt0p2.nc,217.10148973322555,0.004326641452940391,825.6939118271506,1257.0834479878179,360.99863652755005,1199.9801793751408,350.06008130792424,0.0,0
run_wm0p03333_wc0p46667_wt0p5.nc,660.1917437070551,0.03665812347536022,745.4350454950207,1386.072515087555,0.0005926086928981221,1199.9927737806534,399.9967900458666,0.0,2
run_wm0p26667_wc0p73333_wt1e-05.nc,231.7845983499066,157.87363691612742,698.7130289267093,1470.7948774535912,518.870449728893,1199.9953786273807,191.6966489739223,0.0,0
run_wm0p03333_wc0p4_wt0p56667.nc,660.1587605017163,0.008392258258553036,718.1701633766974,1385.861430686284,0.0002289813814091422,1199.99831209382,399.9991802285742,0.0,2
run_wm0p26667_wc0p5_wt0p23333.nc,348.5567724406876,0.007738197291730427,781.7142927869398,904.875798560191,0.002292360952116523,1199.9910444945644,191.69867914339807,0.0,1
run_wm0p3_wc0p2_wt0p5.nc,333.24922165559906,0.006335194704628751,782.3765052729786,861.7727466853348,0.0061884662950479246,1199.9917059013553,191.70534023575888,0.0,1
run_wm0p76667_wc0p23333_wt1e-05.nc,110.87219868770092,66.04733781281712,862.9197244136385,1229.6084367602666,427.0471714669493,1199.9997165885463,361.3959121301429,0.0,0
run_wm0p26667_wc0p33333_wt0p4.nc,348.1813359451268,0.006456101206858594,782.4894451378201,873.6712012052498,0.0010927010150894188,1199.9887366533776,191.70068922167178,0.0,1
run_wm0p23333_wc0p1_wt0p66667.nc,360.6403960366351,0.004696466047242493,784.3341555890534,926.8250172193677,0.0044998994604702625,1199.9968153175862,399.9951496369882,0.0,2
run_wm0p3_wc0p23333_wt0p46667.nc,333.2572641281357,0.008235771582880948,779.8790961149754,935.932472007723,0.00754866091762215,1199.9847089514433,191.7080173210451,0.0,1
run_wm0p3_wc0p66667_wt0p03333.nc,293.83299594875524,78.19285742558036,711.9516769081148,1589.1656548226395,439.18963650296223,1199.993877031602,191.69129924970656,0.0,0
run_wm0p13333_wc0p33333_wt0p53333.nc,398.30284246231975,0.00403814121747392,752.8902257654843,989.9076077619774,7.587576678323261e-05,1199.9985934662463,399.9970069512128,0.0,2
run_wm1e-05_wc0p7_wt0p3.nc,1841.6783650520597,0.03997515003364296,571.8919337397191,1735.9616715301133,3.168995276430676,1199.9998396379244,192.38808487023385,0.0,3
run_wm0p13333_wc0p5_wt0p36667.nc,398.95480426607645,0.008663272626851858,772.0367464923527,989.9151949232794,0.0001572300229856444,1199.995771108769,191.71933010705368,0.0,1
run_wm0p16667_wc0p1_wt0p73333.nc,373.9531802903334,0.002249695829624295,780.6031158396281,945.1566466213369,0.0021194453818890796,1199.9992143115187,399.99879504991344,0.0,2
run_wm0p03333_wc0p7_wt0p26667.nc,660.639644206323,0.05376555771366632,727.6757900380353,1386.0514039925974,0.0015745221432902864,1199.987719762702,191.84848779635996,0.0,1
run_wm0p06667_wc0p3_wt0p63333.nc,497.3072138959324,0.03074630556204265,760.5001644157892,1126.464527705472,0.0006000255850635054,1199.9875867341073,399.9930823737672,0.0,2
run_wm0p33333_wc0p56667_wt0p1.nc,321.2376067791372,0.04428176194036822,790.4911081563721,1257.0664744731398,361.0002673194193,1199.9814005897574,191.66220304483937,0.0,0
run_wm0p56667_wc0p4_wt0p03333.nc,235.21178126679985,30.06679727050717,824.9924300498436,1470.842498769359,391.0663591311326,1199.9980078467731,400.1860324024216,0.0,0
run_wm0p03333_wc0p96667_wt1e-05.nc,456.12959803983557,320.5682057643644,473.5494480168794,1743.484068737479,681.5461930174409,1199.989741549562,191.87480996240015,0.0,0
run_wm0p26667_wc0p36667_wt0p36667.nc,348.5430319255124,0.0044854825341181055,772.7172680983763,902.0279727225537,0.0006577188060979758,1199.99460682362,191.7003428008018,0.0,1
run_wm0p6_wc0p1_wt0p3.nc,234.75601173857666,0.008055444915997372,805.809847940932,655.0616624911713,0.008239161746389369,1199.959595749085,352.8264174665893,0.0,2
run_wm0p83333_wc0p16667_wt1e-05.nc,80.32301965634181,38.164098498535,889.9196303547243,1177.1725363393668,399.1640323336764,1199.9999092994435,299.66221648053875,0.0,0
run_wm0p4_wc0p46667_wt0p13333.nc,300.43567818554845,0.008300856821331101,793.6827914102839,806.2080152530933,186.81746254206703,1199.992919160389,195.07949470201484,0.0,1
run_wm0p4_wc0p03333_wt0p56667.nc,297.33703118136407,0.00712414929760416,785.9776231839061,781.6588505300946,0.01506315706432658,1199.9925236097802,191.69939633836603,0.0,1
run_wm0p46667_wc0p46667_wt0p06667.nc,287.5461658530273,0.5770619696880128,788.1779045829368,1576.3203995764964,361.57337121403725,1199.964724460609,400.56727342676686,0.0,0
run_wm1e-05_wc0p73333_wt0p26667.nc,1841.0297028920202,0.08058611950404428,553.3276956297852,1769.2191042659476,5.834763557521042,1199.999943452115,192.38825795711298,1.605140364756401e-10,3
run_wm1e-05_wc0p9_wt0p1.nc,1841.8479354933406,0.06359360152223817,577.2606805166355,1750.5396920989047,13.538524266836339,1199.9999386074496,192.3875093912426,0.0,3
run_wm1e-05_wc0p36667_wt0p63333.nc,1783.9658362239263,0.18456843420347444,575.7311908901365,1694.9241896912495,6.710989131854038,1199.9996096765155,399.9998684365912,1.6400807341812737e-10,3
run_wm0p1_wc0p4_wt0p5.nc,432.58484655296274,0.005111930521782748,774.265108306467,1113.4292436150365,7.270495162242444e-05,1199.99838141719,399.9971934438909,0.0,2
run_wm1e-05_wc0p96667_wt0p03333.nc,1841.4853157552927,0.390448587454987,571.8541816549006,1724.2393556835084,6.002420632488154,1199.9997826206388,192.38742867973338,1.3856888242299236e-10,3
run_wm0p56667_wc0p2_wt0p23333.nc,241.58294867173683,0.0013102046905123454,805.8215955801107,668.0081094730663,0.001441785671920907,1199.9959593773692,360.40004464548184,0.0,2
run_wm0p23333_wc0p4_wt0p36667.nc,362.30472815233526,0.011629799921739318,780.1115681570626,965.9790752331332,0.0004990613973039982,1199.9867396294871,191.70189783551112,0.0,1
run_wm0p06667_wc0p5_wt0p43333.nc,541.5111968740067,0.007163858594685089,754.4924785449853,1244.328894177212,8.428278623352677e-05,1199.9986183494652,260.8335224482859,0.0,1
run_wm0p16667_wc0p63333_wt0p2.nc,378.2247211118538,0.01819077800544032,779.468211189129,945.4814746740902,0.0005622205311218887,1199.9882060171394,191.7056772070312,0.0,1
run_wm0p8_wc0p03333_wt0p16667.nc,176.005811728503,0.004117204355929118,862.8970898228447,1259.0050452575924,361.00412752194467,1199.9688936123032,367.5019673276711,0.0,0
run_wm0p53333_wc0p23333_wt0p23333.nc,256.0101026449834,0.001806234420448118,805.1250749559731,693.4620514582039,0.0017857017517787057,1199.994581600834,376.37377300720163,0.0,2
run_wm0p23333_wc0p43333_wt0p33333.nc,362.3019578931158,0.0038408416393745787,774.8293377036036,916.2793099343473,0.00012666169875159727,1199.9976405801283,191.70109184948387,0.0,1
run_wm0p3_wc0p53333_wt0p16667.nc,333.6909042357174,0.013919697465441068,785.0851245623758,847.0596649315394,0.013371236814443438,1199.9864740423586,191.68707842613176,0.0,1
run_wm0p63333_wc0p23333_wt0p13333.nc,225.9644366313083,0.010128851766831913,824.6198979970827,1263.7229132257457,361.00610651640204,1199.968965652696,359.86219321429024,0.0,0
run_wm0p3_wc0p16667_wt0p53333.nc,330.8419385642822,0.006132906750743445,785.0168189355148,928.7113000263828,0.005841341063078559,1199.990754249681,191.7110658977154,0.0,1
run_wm0p7_wc0p26667_wt0p03333.nc,201.50304156322227,0.08125728315780573,862.907486645642,1403.589567069911,361.0797257786513,1199.98458026217,395.7653217789379,0.0,0
run_wm0p03333_wc0p2_wt0p76667.nc,660.1642401511955,0.02185199033298938,715.218444098583,1385.9943969620163,0.0004669417205123377,1199.995714130316,399.99798865696647,0.0,2
run_wm0p1_wc0p9_wt1e-05.nc,342.6779735193035,234.48020148586087,616.493788753432,1661.897066387541,595.4759491699388,1199.9947347627224,191.7847347425391,0.0,0
run_wm0p03333_wc0p83333_wt0p13333.nc,663.885061401304,0.03834736711924671,744.0601156109625,1386.6769918005257,0.0005647434048794615,1199.9967108646788,191.83761585304447,0.0,1
run_wm0p06667_wc0p6_wt0p33333.nc,542.4519627879688,0.014475972772154212,754.8327789489047,1224.478648934784,0.00028004886380659805,1199.9940863570782,191.7862543480432,0.0,1
run_wm0p33333_wc0p23333_wt0p43333.nc,318.68705546086164,0.010211514605686924,776.6105584543037,834.2318248790646,0.009304818217693403,1199.9806003785625,191.7007564979335,0.0,1
run_wm0p7_wc0p1_wt0p2.nc,203.30163829889827,0.001228094065849615,862.9157804451042,1257.1149699706639,361.0007403070355,1199.9968155306226,337.39942923887037,0.0,0
run_wm0p03333_wc0p23333_wt0p73333.nc,660.175499029655,0.01920798022154577,723.1880920008647,1385.976217881985,0.0004884640086291889,1199.9962124333701,399.99823352801803,0.0,2
run_wm0p2_wc0p43333_wt0p36667.nc,370.60149673834303,0.00795922322333295,773.519322358265,940.8673591447298,0.00022802234092868373,1199.9919654738646,191.70765710645995,0.0,1
run_wm0p33333_wc0p06667_wt0p6.nc,317.0326471697976,0.005299470313452436,777.86233604463,914.5831594632285,0.00537591250054204,1199.9955208677115,191.7923032082226,0.0,1
run_wm0p16667_wc0p06667_wt0p76667.nc,373.9561771712688,0.005869751462511002,781.2901297490886,1005.4148848413207,0.005666965728976003,1199.9953568868214,399.9959082268415,0.0,2
run_wm0p2_wc0p06667_wt0p73333.nc,364.559082617624,0.005013717455496713,778.0222667709256,976.281048738655,0.00493897291127813,1199.9964018959347,399.99674306540237,0.0,2
run_wm0p26667_wc0p23333_wt0p5.nc,348.1236032923706,0.007806736156418876,771.7224284634565,938.8710439743401,0.006124720150042271,1199.9910744379947,191.71288152493852,0.0,1
run_wm0p2_wc0p6_wt0p2.nc,370.6245310388865,0.016354113102558285,791.6765570460282,937.764995154737,0.000561064433018482,1199.986619459915,191.7007071047015,0.0,1
run_wm0p03333_wc0p56667_wt0p4.nc,660.219253727594,0.035404575677946276,733.5161338066398,1385.9018615635841,0.0009138114812163014,1199.991877523229,192.00824255176897,0.0,1
run_wm0p76667_wc0p06667_wt0p16667.nc,185.24856852468116,0.001674241090809606,862.9095603660279,1261.0244292217928,361.00152702408906,1199.9859526576472,377.73987774545736,0.0,0
run_wm0p66667_wc0p03333_wt0p3.nc,214.2523700689803,0.007935994715232755,826.5486082017278,628.4980227247685,0.008927889193534398,1199.9769225566365,346.85061555055273,0.0,2
run_wm0p06667_wc0p56667_wt0p36667.nc,542.0564166015181,0.019817246944310415,754.201002341837,1221.918423423262,0.00032619160690902535,1199.9917482762876,191.792556588668,0.0,1
run_wm0p46667_wc0p36667_wt0p16667.nc,280.41500522608686,0.011104947187069614,791.7262040715775,773.5370208840823,164.339179061911,1199.9821722662014,399.97491124722086,0.0,2
run_wm0p1_wc0p6_wt0p3.nc,435.330220624789,0.010368254736021442,769.759638996633,1021.9286106604021,0.0002014908502313639,1199.9938342330734,191.7368749712757,0.0,1
run_wm0p36667_wc0p56667_wt0p06667.nc,313.8026936043428,3.1144065919949924,782.1804023258667,1544.2449763093928,364.1069056949099,1199.964502202098,246.75916325138033,0.0,0
run_wm0p2_wc0p36667_wt0p43333.nc,370.60752447918435,0.01568686349953758,775.4430392827314,978.2217489951863,0.0005326271341220652,1199.9822796078183,191.71810668058075,0.0,1
run_wm0p2_wc0p73333_wt0p06667.nc,365.8994881861053,6.781059174580832,785.4176847990466,973.9052938256748,252.55354220747046,1199.9937016556978,191.69819978999084,0.0,1
run_wm0p16667_wc0p36667_wt0p46667.nc,374.5600280691671,0.0017078200543402318,776.6470925432052,948.5503320988516,4.032092703144139e-05,1199.9985869105071,191.86790759262897,0.0,1
run_wm0p03333_wc0p13333_wt0p83333.nc,660.1617384372653,0.030564363769123706,728.4657324218213,1385.9924721629,0.0005841029476364131,1199.9950679023466,399.99744082267546,0.0,2
run_wm0p1_wc0p53333_wt0p36667.nc,434.67493371169553,0.010954433318121385,763.6178956031384,1030.8825707769395,0.0001693724292204165,1199.994993957474,191.7356526938728,0.0,1
run_wm0p06667_wc0p53333_wt0p4.nc,541.5155038816424,0.029249779881447214,748.6372530749837,1229.2236844917077,0.00043226812377714075,1199.989577697858,191.94110865216382,0.0,1
run_wm0p1_wc0p16667_wt0p73333.nc,426.6499477273471,0.004249703475401421,754.3102139851331,1066.7979656230812,0.00015334214216699023,1199.9994603631374,399.9989387094381,0.0,2
run_wm0p63333_wc0p06667_wt0p3.nc,224.03996179444417,0.005770205956396549,826.3591184100426,643.0743176797004,0.006176776461386756,1199.9812984864504,340.95851016259155,0.0,2
run_wm0p4_wc0p5_wt0p1.nc,300.67574205076914,0.019232463227322357,796.7822186077042,1257.1067193470872,361.01691590982966,1199.9907620473984,399.98526331216823,0.0,0
run_wm0p23333_wc0p73333_wt0p03333.nc,311.3379016735082,69.39315034899275,733.5207075363608,1615.1397390563425,430.3885631082859,1199.9936407692062,191.69521433653838,0.0,0
run_wm0p36667_wc0p03333_wt0p6.nc,307.36370548606675,0.006268626580365877,781.3960012224372,830.3685526118588,0.006605331675563185,1199.9944095896667,191.7151579904711,0.0,1
run_wm0p23333_wc0p2_wt0p56667.nc,360.9643024799931,0.006647179581233376,776.3735662020881,944.7275213178891,0.0053628881176253545,1199.993423019852,259.9550114696599,0.0,1
run_wm0p5_wc0p26667_wt0p23333.nc,265.14210151446986,0.004856094240171938,803.6360889809033,719.8188230936132,0.005989791196179198,1199.9753077578187,386.44739288963393,0.0,2
run_wm0p26667_wc0p6_wt0p13333.nc,350.22667118570416,0.027623662669963304,783.3584022867949,967.4310672383233,0.027191125411648732,1199.9854496629257,191.68524714548195,0.0,1
run_wm0p63333_wc0p13333_wt0p23333.nc,224.27916550274875,0.0050853908961063735,824.766167593851,642.8377865657819,0.006486851703187391,1199.9798538222753,357.646790309579,0.0,2
run_wm0p23333_wc0p26667_wt0p5.nc,360.9644080278548,0.0036749000051754604,772.4848425983199,949.329217547716,0.0010646764078684433,1199.9966342391976,191.73446602543933,0.0,1
run_wm0p76667_wc0p2_wt0p03333.nc,174.92951187044986,0.0033975830802435527,862.9194792404417,1351.9025025666704,361.00322747783446,1199.999373936215,366.3273302824329,0.0,0
run_wm0p33333_wc0p3_wt0p36667.nc,319.9468170891337,0.00045221038215642416,765.671895347807,904.5516645143811,0.00036897628926995844,1199.9995075395054,191.70060001849552,0.0,1
run_wm1e-05_wc0p06667_wt0p93333.nc,1711.7513539749007,0.17796719641081968,589.0388188064001,1653.5879213946657,2.231650791708214,1199.9999711577148,400.00008464032453,0.0,3
run_wm0p13333_wc0p66667_wt0p2.nc,399.10928345430483,0.0366978931125924,780.6024422093258,980.8646585982929,0.0010307349958422406,1199.9775629207327,191.72070743559593,0.0,1
run_wm0p2_wc0p8_wt1e-05.nc,264.9288943044817,167.41042080441628,681.3066749206906,1534.6211841432057,528.407184522412,1199.9969014287199,191.71845787159882,0.0,0
run_wm0p2_wc0p4_wt0p4.nc,370.5980018695942,0.008317494996008886,775.1703923933056,965.4924292391804,0.0002475629547410443,1199.9913088115686,191.70769137581888,0.0,1
run_wm0p6_wc0p3_wt0p1.nc,237.23013618567444,0.026960625169481042,824.7438376917042,1415.7361938268987,361.02209700336954,1199.9517490127432,372.30734622815487,0.0,0
run_wm0p36667_wc0p53333_wt0p1.nc,311.45273699855426,0.025205040852037966,793.3462680527302,1257.0994149493386,361.01707514653344,1199.9867728086692,191.65830325860196,0.0,0
run_wm0p23333_wc0p7_wt0p06667.nc,360.64303095235266,4.187139497890453,783.9895473951857,1257.0241924817694,365.16575202312913,1199.9809645872608,191.6860086342486,0.0,0
run_wm0p13333_wc0p43333_wt0p43333.nc,398.82711079507374,0.0006671811110013489,765.8908336598574,982.9178579552515,1.2447190048008277e-05,1199.9996267319211,191.8860573139615,0.0,1
run_wm0p26667_wc0p3_wt0p43333.nc,348.13443790652593,0.011230216390178379,783.5837638941591,907.8624269651106,0.002673920038370728,1199.9873550159582,191.70190325249942,0.0,1
run_wm0p1_wc0p8_wt0p1.nc,439.24430305716373,0.13307815045217933,767.6822230050795,1051.667643361428,0.007040342406197194,1199.9877108819594,191.73239191452296,0.0,1
run_wm0p33333_wc0p5_wt0p16667.nc,320.92864573577833,0.007469587692755729,794.3464397893488,893.6618384348097,0.007361445644399493,1199.9909120312605,191.6831678817978,0.0,1
run_wm1e-05_wc0p5_wt0p5.nc,1779.4581137252271,0.744388538214366,583.456676028633,1693.5372484870556,18.068013500769382,1199.9979331514583,399.99722257004737,7.468590659131415e-10,3
run_wm0p36667_wc0p1_wt0p53333.nc,307.4934405575696,0.006993871143887395,794.2924908591359,799.560768470421,0.007015206139204944,1199.989359564943,191.70198568045635,0.0,1
run_wm0p1_wc0p1_wt0p8.nc,426.4475248128406,0.0119880934777665,762.0325177025617,1016.103255635622,0.008670791184628872,1199.9959266320052,399.9961864335728,0.0,2
run_wm0p43333_wc0p43333_wt0p13333.nc,289.84128476378453,0.014055823213644932,790.059381094562,941.6991649947522,360.9599242545466,1199.9840212007364,399.9844189473001,0.0,0
run_wm0p53333_wc0p16667_wt0p3.nc,253.90421070147073,0.005273650995317611,796.8316765294336,695.0513205596164,0.005078173397393019,1199.9879419010945,351.4149873564662,0.0,2
run_wm0p5_wc0p13333_wt0p36667.nc,264.49520321390565,0.0061780857540153535,794.0948749608303,735.9872162212837,0.005953903388007358,1199.9846266463937,191.6402003107572,0.0,1
run_wm0p13333_wc0p36667_wt0p5.nc,398.8459509399547,0.020445841107491987,768.4648080105634,986.8306202634512,0.0004184787568359079,1199.9842234135363,364.9528304182565,0.0,2
run_wm0p1_wc0p23333_wt0p66667.nc,428.1364809886426,0.00968532414627888,758.6771297311659,1024.4653093353443,0.00017075320879926745,1199.9969444764251,399.9975223644691,0.0,2
run_wm0p16667_wc0p7_wt0p13333.nc,378.214640247548,0.03758468650900909,774.0529757174652,988.4971582129888,0.025141358649103402,1199.9847162318395,191.70215912123896,0.0,1
run_wm0p1_wc0p66667_wt0p23333.nc,436.45500792251056,0.019355153126095235,788.6815249004632,1038.6487724205267,0.0004446293744338385,1199.988126750337,191.73757574851015,0.0,1
run_wm0p16667_wc0p03333_wt0p8.nc,373.9540228080267,0.007309027029084521,772.9231466260944,965.2309842614753,0.007385489928158783,1199.9964545007492,399.99520446365403,0.0,2
run_wm0p13333_wc0p3_wt0p56667.nc,398.3084726110771,0.007250774570746253,773.2572946017094,1001.7355406215684,0.00017455581841182717,1199.9953015341466,399.99398644404727,0.0,2
run_wm0p1_wc0p83333_wt0p06667.nc,435.18687634334935,6.58148580197547,765.0879952484426,1103.8980826057189,6.565392668243669,1199.9850291999446,191.73167357958383,0.0,1
run_wm0p66667_wc0p26667_wt0p06667.nc,219.6785521467676,0.010795771794071155,862.9136178781731,1443.1794648586601,361.0100204353167,1199.9929742419422,399.9960735764194,0.0,0
run_wm0p23333_wc0p36667_wt0p4.nc,362.29726057974773,0.004145209690972414,783.6546996092966,961.8647611286193,0.00016979225203107417,1199.9954955257256,191.70263828911627,0.0,1
run_wm0p3_wc0p7_wt1e-05.nc,216.79701159227346,170.40384289017126,687.1880696161413,1440.2056874797486,531.4012063122343,1199.9954598503364,191.69274523069583,0.0,0
run_wm0p03333_wc0p1_wt0p86667.nc,660.1564704969941,0.031786019634930045,734.7541106217417,1385.7752669229899,0.0007437011509766868,1199.996029592818,399.99674636627043,0.0,2
run_wm0p26667_wc0p46667_wt0p26667.nc,348.5596435338381,0.016572502897921313,786.9790792507994,907.0687797693623,0.0024020116240155397,1199.9804616157544,191.69481659841654,0.0,1
run_wm0p63333_wc0p16667_wt0p2.nc,224.3207826268242,0.0026855727854882164,825.3332900397974,691.1843347946362,234.38401731467934,1199.9886040495098,358.07802224621236,0.0,2
run_wm0p06667_wc0p26667_wt0p66667.nc,493.0816110853196,0.0025261137544337333,757.508085964088,1177.7643036468216,3.5526649628725106e-05,1199.9995616022793,399.9996521877753,0.0,2
run_wm0p06667_wc0p86667_wt0p06667.nc,542.3300983312151,5.103172055997146,761.9886148956778,1232.888607744452,4.4731836476051,1199.8984999905445,191.79243196703334,0.0,1
run_wm0p6_wc0p33333_wt0p06667.nc,239.6530585450638,0.0817434665661286,824.5934826214287,1474.5620703002346,361.0773327697437,1199.9484495122174,375.07483559041,0.0,0
run_wm0p06667_wc0p43333_wt0p5.nc,523.477062409581,0.007190572976080025,737.5221386975552,1194.5914495286756,8.690087319658193e-05,1199.9989144442486,399.998635454325,0.0,2
